ID de actividad,Fecha de la actividad,Nombre de la actividad,Tipo de actividad,Descripción de la actividad,Tiempo transcurrido,Distancia,Ritmo cardiaco máximo,Esfuerzo Relativo,Desplazamiento,Nota privada de actividad,Equipamiento de la actividad,Nombre del archivo,Peso del deportista,Peso de la bicicleta,Tiempo transcurrido,Tiempo en movimiento,Distancia,Velocidad máxima,Velocidad promedio,Desnivel positivo,Desnivel negativo,Desnivel bajo,Desnivel alto,Pendiente máxima,Pendiente promedio,Pendiente positiva promedio,Pendiente negativa promedio,Cadencia máx.,Cadencia promedio,Ritmo cardiaco máximo,Ritmo cardiaco promedio,Vatios máx.,Vatios promedio,Calorías,Temperatura máx.,Temperatura promedio,Esfuerzo Relativo,Trabajo total,Número de carreras,Tiempo en ascenso,Tiempo en descenso,Otro tiempo,Esfuerzo Percibido,Tipo,Hora de inicio,Potencia promedio ponderada,Recuento de potencia,Usar Esfuerzo Percibido,Esfuerzo Relativo percibido,Desplazamiento,Peso total levantado,Desde la carga,Distancia ajustada en pendientes,Hora de observación meteorológica,Condición meteorológica,Temperatura meteorológica,Temperatura aparente,Punto de rocío,Humedad,Presión meteorológica,Velocidad del viento,Ráfaga de viento,Dirección del viento,Intensidad de precipitación,Hora del amanecer,Hora del atardecer,Fase lunar,Bicicleta,Equipamiento,Probabilidad de precipitación,Tipo de precipitación,Nubosidad,Visibilidad meteorológica,Índice UV,Ozono meteorológico,Recuento de saltos,Grit total,Flow promedio,Denunciado,Velocidad promedio durante el tiempo transcurrido,Distancia en tierra,Distancia recientemente explorada,Distancia en rampas de tierra recientemente explorada,Recuento de actividades,Total de pasos,Ahorro en carbono,Largo de la piscina,Carga de entrenamiento,Intensidad,Ritmo ajustado en pendientes promedio,Tiempo cronometrado,Ciclos en total,Recuperación,Con mascota,Competición,Carrera de larga distancia,Por una causa,Multimedia
3612032658,"14 jun 2020, 5:11:15",Carrera de mañana,Carrera,,12877,"21,19",163.0,65,false,,,activities/3856042314.fit.gz,,,12877.0,12501.0,21189.1,4.0,1.695,1131.0,1145.0,7.4,616.0,49.6,-0.1,,,124.0,76.0,,129.0,,,1159.0,,24.0,65.0,,,,,,,,,,,,,0.0,,1.0,27890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,17930.7,,,,,,,,,,,,,,,,,""
3619461905,"15 jun 2020, 15:46:15",Volta a Cullera,Bicicleta,"",5543,"28,92",134.0,17,false,,,activities/3863948650.fit.gz,,,5543.0,5543.0,28926.6,9.6,5.219,103.0,103.0,-2.6,22.8,15.1,0.0,,,,,,110.0,,52.0,408.0,,26.0,17.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312.3,,,,,,,,,,,,,,,,,""
3624555080,"16 jun 2020, 15:58:08",Carrera de tarde,Carrera,,4105,"12,01",160.0,31,false,,,activities/3869380629.fit.gz,,,4105.0,4088.0,12011.5,4.1,2.938,140.0,132.0,0.6,57.6,14.9,0.0,,,91.0,88.0,,136.0,,,541.0,,24.0,31.0,,,,,,,,,,,,,0.0,,1.0,12239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9691.0,,,,,,,,,,,,,,,,,""
3635034411,"18 jun 2020, 15:36:37",Carrera de tarde,Carrera,,9561,"12,15",172.0,88,false,,,activities/3880571282.fit.gz,,,9561.0,9272.0,12150.9,3.3,1.31,1046.0,1036.0,19.6,618.0,50.0,0.0,,,117.0,74.0,,135.0,,,974.0,,25.0,88.0,,,,,,,,,,,,,0.0,,1.0,19863.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,12117.6,,,,,,,,,,,,,,,,,""
3639460679,"19 jun 2020, 16:42:08",Carrera de noche,Carrera,,3525,"10,38",146.0,26,false,,,activities/3885347584.fit.gz,,,3525.0,3525.0,10379.6,4.3,2.945,4.0,8.0,2.4,9.4,10.2,0.0,,,91.0,88.0,,135.0,,,481.0,,28.0,26.0,,,,,,,,,,,,,0.0,,1.0,10405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2539.0,,,,,,,,,,,,,,,,,""
3647254596,"21 jun 2020, 5:39:04",Carrera de mañana,Carrera,,7062,"12,33",161.0,47,false,,,activities/3893752977.fit.gz,,,7062.0,6659.0,12332.7,4.1,1.852,655.0,663.0,13.2,443.6,49.1,-0.1,,,92.0,77.0,,134.0,,,770.0,,26.0,47.0,,,,,,,,,,,,,0.0,,1.0,16005.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,12319.0,,,,,,,,,,,,,,,,,""
3652373800,"22 jun 2020, 6:32:38",3k calfament+ Canvis d ritme d 500m ×6+4k,Carrera,"",4665,"13,10",169.0,49,false,,,activities/3899342834.fit.gz,,,4665.0,4665.0,13103.6,4.5,2.809,2.0,4.0,-2.8,1.8,37.0,0.0,,,100.0,89.0,,138.0,,,603.0,,28.0,49.0,,,,,,,,,,,0.0,,0.0,,1.0,13117.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5993.5,,,,,,,,,,,,,,,,,""
3657510452,"23 jun 2020, 6:40:47",Volta a Cullera i pujà a la bola,Bicicleta,"",7428,"32,72",,,false,,,activities/3904908920.fit.gz,,,7428.0,6411.0,32721.8,10.9,5.104,340.0,136.0,-1.6,218.4,31.7,0.0,,,,,,,,74.0,784.0,,28.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12124.9,,,,,,,,,,,,,,,,,media/1d524678-fc5b-4869-8e37-660881c26bab.jpg
3667843711,"25 jun 2020, 6:59:24",Carrera de mañana,Carrera,,2309,"5,48",164.0,24,false,,,activities/3916061912.fit.gz,,,2309.0,2154.0,5487.0,4.7,2.547,171.0,137.0,-0.4,102.8,45.2,0.6,,,97.0,88.0,,137.0,,,292.0,,25.0,24.0,,,,,,,,,,,,,0.0,,1.0,6035.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5196.0,,,,,,,,,,,,,,,,,""
3667864249,"25 jun 2020, 7:39:04",Carrera de mañana,Carrera,,432,"0,49",160.0,5,false,,,activities/3916084283.fit.gz,,,432.0,193.0,492.5,3.2,2.552,27.0,0.0,62.6,136.4,40.0,15.0,,,93.0,90.0,,158.0,,,30.0,,26.0,5.0,,,,,,,,,,,,,0.0,,1.0,604.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.5,,,,,,,,,,,,,,,,,""
3667904710,"25 jun 2020, 7:53:08",Carrera de mañana,Carrera,,370,"0,94",162.0,9,false,,,activities/3916128046.fit.gz,,,370.0,354.0,948.2,3.7,2.679,61.0,0.0,62.4,125.4,17.6,6.6,,,93.0,91.0,,155.0,,,58.0,,26.0,9.0,,,,,,,,,,,,,0.0,,1.0,1209.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.5,,,,,,,,,,,,,,,,,""
3667993860,"25 jun 2020, 8:01:37",Carrera de mañana,Carrera,,1661,"4,40",164.0,14,false,,,activities/3916224458.fit.gz,,,1661.0,1642.0,4400.4,4.2,2.68,75.0,158.0,-8.4,83.0,29.1,-2.0,,,99.0,89.0,,137.0,,,217.0,,28.0,14.0,,,,,,,,,,,,,0.0,,1.0,4527.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,3851.8,,,,,,,,,,,,,,,,,""
3672612590,"26 jun 2020, 6:14:32",Carrera de mañana,Carrera,,4644,"14,01",153.0,60,false,,,activities/3921264379.fit.gz,,,4644.0,4644.0,14016.7,3.9,3.018,5.0,9.0,-10.8,-5.0,3.8,0.0,,,122.0,90.0,,142.0,,,646.0,,27.0,60.0,,,,,,,,,,,,,0.0,,1.0,14037.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,11239.8,,,,,,,,,,,,,,,,,""
3682249792,"28 jun 2020, 6:39:55",Carrera de mañana,Carrera,,5764,"12,88",167.0,80,false,,,activities/3931831482.fit.gz,,,5764.0,5564.0,12887.7,4.8,2.316,420.0,424.0,-16.6,201.4,50.0,-0.1,,,112.0,82.0,,142.0,,,744.0,,27.0,80.0,,,,,,,,,,,,,0.0,,1.0,14866.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,7857.6,,,,,,,,,,,,,,,,,""
3694736652,"30 jun 2020, 17:34:59",Carrera de noche,Carrera,,4399,"12,30",173.0,87,false,,,activities/3945415165.fit.gz,,,4399.0,3958.0,12304.1,5.1,3.109,94.0,95.0,1.0,36.4,24.0,0.0,,,93.0,88.0,,149.0,,,636.0,,29.0,87.0,,,,,,,,,,,,,0.0,,1.0,12562.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514.6,,,,,,,,,,,,,,,,,""
3699699638,"1 jul 2020, 16:20:00",Ciclismo al anochecer,Bicicleta,,12575,"45,92",152.0,31,false,,,activities/3950853861.fit.gz,,,12575.0,9312.0,45922.3,11.5,4.932,412.0,420.0,-0.6,161.6,18.7,0.0,,,,,,112.0,,56.0,680.0,,32.0,31.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30502.0,,,,,,,,,,,,,,,,,""
3704068582,"2 jul 2020, 17:02:51",Carrera de noche,Carrera,,4198,"7,00",164.0,29,false,,,activities/3955606121.fit.gz,,,4198.0,3728.0,6999.8,3.7,1.878,407.0,409.0,6.6,405.2,50.0,0.0,,,124.0,78.0,,131.0,,,477.0,,28.0,29.0,,,,,,,,,,,,,0.0,,1.0,9659.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,6878.0,,,,,,,,,,,,,,,,,""
3715492573,"5 jul 2020, 6:30:51",Carrera de mañana,Carrera,,5594,"12,87",164.0,86,false,,,activities/3968061490.fit.gz,,,5594.0,5418.0,12872.4,5.4,2.376,425.0,423.0,-14.2,203.8,45.8,0.0,,,122.0,81.0,,144.0,,,795.0,,29.0,86.0,,,,,,,,,,,,,0.0,,1.0,14857.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,6739.4,,,,,,,,,,,,,,,,,""
3720722395,"6 jul 2020, 6:54:48",Carrera de mañana,Carrera,,3080,"9,39",154.0,40,false,,,activities/3973740678.fit.gz,,,3080.0,3080.0,9389.8,4.1,3.049,79.0,79.0,1.8,39.8,7.5,0.0,,,92.0,91.0,,141.0,,,448.0,,29.0,40.0,,,,,,,,,,,,,0.0,,1.0,9483.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,8277.3,,,,,,,,,,,,,,,,,""
3731439997,"8 jul 2020, 6:54:08",Carrera de mañana,Carrera,,5514,"13,19",159.0,52,false,,,activities/3985466432.fit.gz,,,5514.0,5194.0,13198.3,3.8,2.541,342.0,334.0,1.4,287.2,40.0,0.0,,,95.0,84.0,,139.0,,,702.0,,30.0,52.0,,,,,,,,,,,,,0.0,,1.0,14659.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,10665.5,,,,,,,,,,,,,,,,,""
3735433787,"9 jul 2020, 7:18:32",Ciclismo por la mañana,Bicicleta,,5771,"32,61",128.0,15,false,,,activities/3989801788.fit.gz,,,5771.0,5608.0,32611.3,7.0,5.815,11.0,15.0,-1.4,8.0,4.2,0.0,,,,,,103.0,,54.0,362.0,,30.0,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4751.2,,,,,,,,,,,,,,,,,""
3739907355,"10 jul 2020, 6:34:30",Carrera de mañana,Carrera,,3380,"10,01",147.0,26,false,,,activities/3994731642.fit.gz,,,3380.0,3380.0,10009.4,4.1,2.961,2.0,6.0,-11.0,-5.2,2.1,0.0,,,92.0,90.0,,137.0,,,461.0,,29.0,26.0,,,,,,,,,,,,,0.0,,1.0,10012.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2391.1,,,,,,,,,,,,,,,,,""
3744356175,"11 jul 2020, 5:03:27",Carrera de mañana,Carrera,,11665,"20,14",151.0,51,false,,,activities/3999743206.fit.gz,,,11665.0,11193.0,20144.3,4.4,1.8,1109.0,1126.0,0.4,606.2,49.5,-0.1,,,121.0,76.0,,127.0,,,1076.0,,27.0,51.0,,,,,,,,,,,,,0.0,,1.0,26426.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,15104.7,,,,,,,,,,,,,,,,,""
3759551621,"14 jul 2020, 6:54:45",Carrera de mañana,Carrera,,3954,"12,00",160.0,52,false,,,activities/4016817180.fit.gz,,,3954.0,3954.0,12007.8,7.2,3.037,6.0,6.0,2.4,7.4,4.4,0.0,,,95.0,91.0,,142.0,,,566.0,,30.0,52.0,,,,,,,,,,,,,0.0,,1.0,12025.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,3313.9,,,,,,,,,,,,,,,,,""
3765067254,"15 jul 2020, 6:07:52",Ciclismo por la mañana,Bicicleta,,8406,"38,14",163.0,37,false,,,activities/4022982226.fit.gz,,,8406.0,7640.0,38142.3,11.8,4.992,357.0,364.0,-4.4,216.2,32.3,0.0,,,,,,117.0,,67.0,702.0,,26.0,37.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12166.0,,,,,,,,,,,,,,,,,""
3801185587,"17 jul 2020, 5:37:56",Carrera de mañana,Carrera,,6741,"8,98",161.0,40,false,,,activities/4063329162.fit.gz,,,6741.0,5523.0,8987.8,4.7,1.627,683.0,682.0,19.8,610.0,49.5,0.0,,,113.0,74.0,,134.0,,,744.0,,26.0,40.0,,,,,,,,,,,,,0.0,,1.0,13656.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,8979.7,,,,,,,,,,,,,,,,,""
3801196789,"19 jul 2020, 5:14:32",Carrera de mañana,Carrera,,12505,"17,50",143.0,37,false,,,activities/4063341203.fit.gz,,,12505.0,11754.0,17504.7,3.7,1.489,1070.0,941.0,18.8,609.0,49.4,0.8,,,122.0,71.0,,116.0,,,932.0,,27.0,37.0,,,,,,,,,,,,,0.0,,1.0,23879.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,16941.2,,,,,,,,,,,,,,,,,""
3801199964,"21 jul 2020, 17:34:04",Carrera de noche,Carrera,,4206,"11,90",160.0,68,false,,,activities/4063344937.fit.gz,,,4206.0,3785.0,11906.2,12.8,3.146,93.0,96.0,-3.4,33.6,25.4,0.0,,,93.0,89.0,,146.0,,,591.0,,29.0,68.0,,,,,,,,,,,,,0.0,,1.0,12136.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.0,,,,,,,,,,,,,,,,,""
3802073152,"22 jul 2020, 16:52:24",Ciclismo al anochecer,Bicicleta,,5248,"27,17",122.0,11,false,,,activities/4064298775.fit.gz,,,5248.0,5227.0,27176.8,6.3,5.199,13.0,11.0,-8.0,0.2,40.0,0.0,,,,,,92.0,,43.0,280.0,,29.0,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3916.3,,,,,,,,,,,,,,,,,""
3825150123,"23 jul 2020, 17:10:46",Carrera de noche,Carrera,,3862,"6,29",150.0,29,false,,,activities/4091133479.fit.gz,,,3862.0,3808.0,6294.3,3.4,1.653,373.0,362.0,20.0,173.4,48.5,0.1,,,98.0,76.0,,137.0,,,522.0,,30.0,29.0,,,,,,,,,,,,,0.0,,1.0,8702.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,3512.0,,,,,,,,,,,,,,,,,""
3825152859,"25 jul 2020, 17:07:05",Carrera de noche,Carrera,,4558,"14,00",164.0,97,false,,,activities/4091136625.fit.gz,,,4558.0,4553.0,14001.7,5.0,3.075,12.0,13.0,2.0,6.8,10.2,0.0,,,92.0,88.0,,149.0,,,725.0,,30.0,97.0,,,,,,,,,,,,,0.0,,1.0,14028.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3311.1,,,,,,,,,,,,,,,,,""
3825155166,"28 jul 2020, 6:11:34",Carrera de mañana,Carrera,,3616,"10,42",157.0,51,false,,,activities/4091139282.fit.gz,,,3616.0,3601.0,10428.1,4.5,2.896,3.0,7.0,1.0,7.8,4.5,0.0,,,95.0,90.0,,143.0,,,526.0,,27.0,51.0,,,,,,,,,,,,,0.0,,1.0,10431.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2449.9,,,,,,,,,,,,,,,,,""
3831577099,"29 jul 2020, 6:24:29",Ciclismo por la mañana,Bicicleta,,7319,"35,11",160.0,26,false,,,activities/4098492296.fit.gz,,,7319.0,6939.0,35109.8,11.9,5.06,323.0,336.0,-11.2,209.4,30.9,0.0,,,,,,111.0,,63.0,525.0,,29.0,26.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11964.6,,,,,,,,,,,,,,,,,""
3836750630,"30 jul 2020, 6:09:01",Pujaes 800m × 4,Carrera,"",3976,"10,26",165.0,34,false,,,activities/4104307287.fit.gz,,,3976.0,3928.0,10268.0,4.1,2.614,256.0,261.0,-0.6,120.6,29.2,0.0,,,93.0,87.0,,133.0,,,486.0,,28.0,34.0,,,,,,,,,,,0.0,,0.0,,1.0,10911.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,9781.4,,,,,,,,,,,,,,,,,""
3842067826,"31 jul 2020, 6:33:24",30'z2 30'z3 10'z4,Carrera,"",4237,"12,33",163.0,36,false,,,activities/4110329289.fit.gz,,,4237.0,4232.0,12337.8,4.0,2.915,2.0,6.0,2.6,7.8,6.0,0.0,,,92.0,90.0,,134.0,,,555.0,,30.0,36.0,,,,,,,,,,,0.0,,0.0,,1.0,12346.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,3890.6,,,,,,,,,,,,,,,,,""
3852092520,"2 ago 2020, 5:27:08",Carrera de mañana,Carrera,,11242,"17,56",148.0,38,false,,,activities/4121550486.fit.gz,,,11242.0,10188.0,17568.3,4.3,1.724,923.0,928.0,16.2,601.2,49.5,0.0,,,113.0,71.0,,120.0,,,897.0,,28.0,38.0,,,,,,,,,,,,,0.0,,1.0,22651.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,17027.2,,,,,,,,,,,,,,,,,""
3866665889,"3 ago 2020, 17:01:45",Carrera de noche,Carrera,,2978,"8,80",153.0,22,false,,,activities/4137621783.fit.gz,,,2978.0,2978.0,8805.2,3.9,2.957,69.0,79.0,8.4,47.0,9.7,-0.1,,,92.0,88.0,,137.0,,,412.0,,31.0,22.0,,,,,,,,,,,,,0.0,,1.0,8871.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,8202.0,,,,,,,,,,,,,,,,,""
3866667261,"5 ago 2020, 6:09:53",Carrera de mañana,Carrera,,3978,"6,50",156.0,10,false,,,activities/4137623275.fit.gz,,,3978.0,2455.0,6503.1,4.1,2.649,2.0,4.0,-9.4,-4.0,9.0,0.0,,,97.0,88.0,,119.0,,,268.0,,28.0,10.0,,,,,,,,,,,,,0.0,,1.0,6523.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,3113.4,,,,,,,,,,,,,,,,,""
3874382493,"6 ago 2020, 16:40:38",Ciclismo al anochecer,Bicicleta,,4674,"27,07",122.0,12,false,,,activities/4146044623.fit.gz,,,4674.0,4656.0,27075.7,8.2,5.815,15.0,19.0,1.6,8.4,17.9,0.0,,,,,,105.0,,58.0,320.0,,30.0,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11458.5,,,,,,,,,,,,,,,,,""
3877252227,"7 ago 2020, 5:29:55",Carrera de mañana,Carrera,,9282,"11,00",168.0,57,false,,,activities/4149193214.fit.gz,,,9282.0,7180.0,11001.7,4.4,1.532,702.0,687.0,3.4,593.4,50.0,-0.1,,,99.0,75.0,,134.0,,,822.0,,28.0,57.0,,,,,,,,,,,,,0.0,,1.0,15679.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003.3,,,,,,,,,,,,,,,,,""
3886952709,"9 ago 2020, 6:15:15",Barx  pla d corrals  barxeta favara,Bicicleta,"",14468,"55,40",155.0,46,false,,,activities/4159838279.fit.gz,,,14468.0,11208.0,55401.7,11.8,4.943,568.0,568.0,-6.2,352.8,19.2,0.0,,,,,,115.0,,63.0,965.0,,30.0,46.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14095.1,,,,,,,,,,,,,,,,,""
3900605724,"11 ago 2020, 17:36:10",Volta a peu a Cullera,Carrera,"",4209,"12,11",163.0,71,false,,,activities/4174785318.fit.gz,,,4209.0,3909.0,12111.0,6.2,3.098,89.0,94.0,0.0,34.2,26.7,0.0,,,92.0,88.0,,147.0,,,591.0,,30.0,71.0,,,,,,,,,,,0.0,,0.0,,1.0,12357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.7,,,,,,,,,,,,,,,,,""
3912506228,"12 ago 2020, 16:30:50",Ciclismo al anochecer,Bicicleta,,5354,"27,56",121.0,12,false,,,activities/4187694667.fit.gz,,,5354.0,5230.0,27568.0,7.6,5.271,17.0,18.0,-11.2,-3.6,10.7,0.0,,,,,,96.0,,48.0,306.0,,29.0,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3922.9,,,,,,,,,,,,,,,,,""
3912904910,"14 ago 2020, 16:43:03",Sansofì-canteres,Carrera,"",5471,"13,50",164.0,84,false,,,activities/4188132340.fit.gz,,,5471.0,5265.0,13503.2,3.8,2.565,335.0,332.0,1.6,288.8,44.8,0.0,,,93.0,85.0,,144.0,,,745.0,,30.0,84.0,,,,,,,,,,,0.0,,0.0,,1.0,14922.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,10571.6,,,,,,,,,,,,,,,,,""
3923434496,"16 ago 2020, 6:15:32",Ciclismo por la mañana,Bicicleta,,16552,"54,90",143.0,40,false,,,activities/4199597341.fit.gz,,,16552.0,12447.0,54902.7,9.7,4.411,354.0,356.0,-6.6,123.2,26.1,0.0,,,,,,112.0,,47.0,951.0,,31.0,40.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37201.1,,,,,,,,,,,,,,,,,""
3929683712,"18 ago 2020, 6:05:40",Carrera de mañana,Carrera,,9281,"15,20",155.0,48,false,,,activities/4206493828.fit.gz,,,9281.0,8875.0,15199.3,3.7,1.713,794.0,793.0,18.8,441.6,50.0,0.0,,,122.0,76.0,,129.0,,,862.0,,27.0,48.0,,,,,,,,,,,,,0.0,,1.0,19707.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,14936.4,,,,,,,,,,,,,,,,,""
3946355720,"20 ago 2020, 17:34:52",Carrera de noche,Carrera,,5166,"10,48",166.0,65,false,,,activities/4224376249.fit.gz,,,5166.0,4558.0,10487.7,4.6,2.301,338.0,344.0,-4.6,215.4,45.0,-0.1,,,119.0,83.0,,142.0,,,640.0,,30.0,65.0,,,,,,,,,,,,,0.0,,1.0,12241.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5958.3,,,,,,,,,,,,,,,,,""
3946357994,"21 ago 2020, 17:00:15",Ciclismo al anochecer,Bicicleta,,5802,"32,21",125.0,15,false,,,activities/4224379357.fit.gz,,,5802.0,5787.0,32213.9,6.9,5.567,17.0,18.0,-0.6,5.8,11.9,0.0,,,,,,101.0,,50.0,352.0,,31.0,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6317.4,,,,,,,,,,,,,,,,,""
3953447967,"23 ago 2020, 6:02:08",Favara-corbera-casella-barber-benifairò-simat-tavernes-favara,Bicicleta,"",15219,"56,54",163.0,59,false,,,activities/4231999715.fit.gz,,,15219.0,12000.0,56548.9,10.5,4.712,598.0,595.0,-7.0,410.0,49.2,0.0,,,,,,119.0,,59.0,1016.0,,29.0,59.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34830.0,,,,,,,,,,,,,,,,,media/9c09f8d8-deed-48fa-8af3-546d334217f7.jpg
3969631928,"26 ago 2020, 17:25:07",Carrera de noche,Carrera,,2849,"8,30",162.0,40,false,,,activities/4249250213.fit.gz,,,2849.0,2849.0,8305.9,4.8,2.915,76.0,72.0,1.6,40.4,7.6,0.0,,,89.0,86.0,,143.0,,,419.0,,31.0,40.0,,,,,,,,,,,,,0.0,,1.0,8399.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,7554.9,,,,,,,,,,,,,,,,,""
3976483625,"28 ago 2020, 6:21:57",Volta a Cullera i castell,Bicicleta,"",5906,"32,25",156.0,20,false,,,activities/4256553907.fit.gz,,,5906.0,5887.0,32249.7,10.3,5.478,185.0,181.0,1.6,101.0,23.5,0.0,,,,,,109.0,,61.0,414.0,,28.0,20.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11912.7,,,,,,,,,,,,,,,,,""
3979191024,"28 ago 2020, 19:01:42",Pujà nocturna al ouet,Carrera,"",7511,"9,02",140.0,20,false,,,activities/4259451626.fit.gz,,,7511.0,5759.0,9029.0,10.0,1.568,498.0,502.0,6.6,501.6,49.5,0.0,,,122.0,72.0,,119.0,,,602.0,,27.0,20.0,,,,,,,,,,,0.0,,0.0,,1.0,12024.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,8282.9,,,,,,,,,,,,,,,,,""
3985662995,"30 ago 2020, 6:34:56",Carrera de mañana,Carrera,,10177,"16,70",158.0,72,false,,,activities/4266419479.fit.gz,,,10177.0,9838.0,16707.1,3.9,1.698,956.0,964.0,10.8,619.6,50.0,-0.1,,,121.0,76.0,,134.0,,,1038.0,,24.0,72.0,,,,,,,,,,,,,0.0,,1.0,22424.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,15484.0,,,,,,,,,,,,,,,,,""
3997674248,"1 sept 2020, 17:36:15",Carrera de noche,Carrera,,3959,"11,88",167.0,67,false,,,activities/4279258948.fit.gz,,,3959.0,3831.0,11887.7,5.9,3.103,93.0,99.0,-3.2,35.6,23.6,0.0,,,93.0,89.0,,146.0,,,549.0,,26.0,67.0,,,,,,,,,,,,,0.0,,1.0,12154.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.9,,,,,,,,,,,,,,,,,""
4002513234,"2 sept 2020, 17:00:33",Ciclismo al anochecer,Bicicleta,,5830,"30,96",145.0,17,false,,,activities/4284399365.fit.gz,,,5830.0,5800.0,30959.7,9.7,5.338,117.0,124.0,-8.2,22.2,9.3,0.0,,,,,,107.0,,57.0,403.0,,27.0,17.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14205.0,,,,,,,,,,,,,,,,,""
4007161955,"3 sept 2020, 17:06:07",Carrera de noche,Carrera,,4971,"10,51",173.0,61,false,,,activities/4289333720.fit.gz,,,4971.0,4509.0,10510.1,4.0,2.331,358.0,359.0,-1.2,220.8,48.2,0.0,,,98.0,84.0,,142.0,,,642.0,,26.0,61.0,,,,,,,,,,,,,0.0,,1.0,12453.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,5018.6,,,,,,,,,,,,,,,,,""
4023227030,"6 sept 2020, 16:53:38",Carrera de noche,Carrera,,3348,"10,08",154.0,50,false,,,activities/4306114652.fit.gz,,,3348.0,3348.0,10084.8,4.1,3.012,8.0,10.0,1.6,6.6,6.5,0.0,,,93.0,90.0,,142.0,,,487.0,,28.0,50.0,,,,,,,,,,,,,0.0,,1.0,10099.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.2,,,,,,,,,,,,,,,,,""
